crs_id,project_title,short_description,long_description,purpose_name,Crisis finance determination,Crisis finance confidence ML
2020002215,Improving protection for vulnerable Venezuelan population in Ecuador,IMPROVING PROTECTION FOR VULNERABLE VENEZUELAN POPULATION IN ECUADOR,Assist access to documentation and basic needs,Relief co-ordination and support services,Yes,0.99036169052124
2020000154,Sudan Medicines - Medical supplies was sent as donation to the country.,SUDAN MEDICINES - MEDICAL SUPPLIES WAS SENT AS DONATION TO THE COUNTRY.,Ministry of Public Health in Qatar - Medical supplies was sent as donation to the country.,Material relief assistance and services,Yes,0.990333497524261
2020005731,Livelihoods and Protection Support Project for Vulnerable Central African Republic Refugees and Their Host Communities in Eastern Cameroon,LIVELIHOODS AND PROTECTION SUPPORT PROJECT FOR VULNERABLE CENTRAL AFRICAN REPUBLIC REFUGEES AND THEIR HOST COMMUNITIES IN EASTERN CAMEROON,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [Catholic Relief Services]",Material relief assistance and services,Yes,0.990297257900238
2019005731-1,Tools and mechanisms for the integral protection of defenders of HHRR within the context of increasing criminality in Central America,TOOLS AND MECHANISMS FOR THE INTEGRAL PROTECTION OF DEFENDERS OF HHRR WITHIN THE CONTEXT OF INCREASING CRIMINALITY IN CENTRAL AMERICA,"PBI y EP centramos nuestro trabajo en el acompañamiento, empoderamiento y fortalecimiento de titulares de derechos que se organizan colectivamente para defender sus derechos y caminar hacia el desarrollo de sus pueblos con equidad de género, justicia social y sostenibilidad ambiental. El presente programa pretende dar continuidad al trabajo realizado gracias al programa concedido en 2017. Nos focalizaremos en defensoras de 4 países de la región mesoamericana que son prioritarios a raíz de la grave crisis de violencia y violaciones sistemáticas a los DDHH. Desde hace décadas, venimos acompañando a personas, colectivos y organizaciones de México, Honduras, Guatemala y Nicaragua. Queremos continuar fortaleciendo sus capacidades organizativas y de protección frente a situaciones de criminalización por su defensa de la tierra y el territorio y los derechos de las mujeres. También queremos hacer partícipe a la población nicaragüense refugiada en Costa Rica.Consideramos prioritario dotar de herramientas de protección y seguridad a las organizaciones, así como el acompañamiento físico, político y psicosocial. Consideramos esencial atender de manera específica el derecho a la participación de las mujeres, así como abordar el tema de la violencia contra ellas. Se fomentará la existencia de espacios de articulación e intercambio entre los movimientos en el Sur y en el Norte.",Human rights,Yes,0.990266859531403
2020008883,Food for Peace/FEWS NET PAPA,FOOD FOR PEACE/FEWS NET PAPA,Food for Peace/FEWS NET PAPA,Material relief assistance and services,Yes,0.990202784538269
2014021361,HT Center and Artibonite Regional Development,HT CENTER AND ARTIBONITE REGIONAL DEVELOPMENT,"",Multi-hazard response preparedness,Yes,0.990176379680634
2016062625A,JPO IUCN 2016 South Africa Climate Change PMPB - JPO IUCN PMPB,JPO IUCN 2016 SOUTH AFRICA CLIMATE CHANGE PMPB - JPO IUCN PMPB,"Sweden is committed to contribute to the implementation of Agenda 2030 in developing countries by providing human resources to work with and through the diverse mandates of UN agencies, funds and programmes, as well as the World bank. For this purpose, Sweden closely collaborates with the UN development, humanitarian and peacekeeping pillars with placements around the world",Environmental policy and administrative management,Yes,0.990098297595978
2019004892-2,Humanitarian aid for Venezuelan migrant population in the migration route (Ecuador),HUMANITARIAN AID FOR VENEZUELAN MIGRANT POPULATION IN THE MIGRATION ROUTE (ECUADOR),"Título completo del proyecto: Asitencia humanitaria a la población migrante venezolana en la ruta migratoira (Ecuador) :: El objetivo del proyecto es proporcionar asistencia humanitaria a la población migrante venezolana en la ruta migratoria a través de Ecuador, en los puntos de Quito (Pichincha), Guayaquil (Guayas) y Abamto (Tungurahua) ya que, la mayor parte de las intervenciones están focalizadas en las fronteras Colombia-Ecuador y Perú-Ecuador, sin embargo, en el resto de las ciudades de tránsito de la ruta migratoria, no están realizando intervenciones que mitiguen las necesidades humanitarias de las personas venezolanas que en su gran mayoría se han comenzado a asentar en mediano o largo plazo en las ciudades, a través de las siguientes acciones:-Ayuda humanitaria básica-Restablecimiento de contactos familiares-Apoyo psicosocial-Protección/asesoramiento",Material relief assistance and services,Yes,0.990070641040802
2020001752,North East Community Restoration and Development - Extension Project,NORTH EAST COMMUNITY RESTORATION AND DEVELOPMENT - EXTENSION PROJECT,"The Project contributes to the Government's overall relief and rehabilitation program for the conflict-affected areas of the Northern and Eastern provinces, which make up almost one third of Sri Lanka's area and contain about 10% of its total population. The Project will focus on essential economic and social infrastructure and address basic needs in the conflict-affected areas through health, education, agriculture, community, and income generation subprojects. Restoration activities will focus on medium-scale subprojects designed to bridge community development with broader district-level improvements.",Education policy and administrative management,Yes,0.990046441555023
2020001752,North East Community Restoration and Development - Extension Project,NORTH EAST COMMUNITY RESTORATION AND DEVELOPMENT - EXTENSION PROJECT,"The Project contributes to the Government's overall relief and rehabilitation program for the conflict-affected areas of the Northern and Eastern provinces, which make up almost one third of Sri Lanka's area and contain about 10% of its total population. The Project will focus on essential economic and social infrastructure and address basic needs in the conflict-affected areas through health, education, agriculture, community, and income generation subprojects. Restoration activities will focus on medium-scale subprojects designed to bridge community development with broader district-level improvements.",Basic health care,Yes,0.990046441555023
2020001752,North East Community Restoration and Development - Extension Project,NORTH EAST COMMUNITY RESTORATION AND DEVELOPMENT - EXTENSION PROJECT,"The Project contributes to the Government's overall relief and rehabilitation program for the conflict-affected areas of the Northern and Eastern provinces, which make up almost one third of Sri Lanka's area and contain about 10% of its total population. The Project will focus on essential economic and social infrastructure and address basic needs in the conflict-affected areas through health, education, agriculture, community, and income generation subprojects. Restoration activities will focus on medium-scale subprojects designed to bridge community development with broader district-level improvements.",Social Protection,Yes,0.990046441555023
2020001752,North East Community Restoration and Development - Extension Project,NORTH EAST COMMUNITY RESTORATION AND DEVELOPMENT - EXTENSION PROJECT,"The Project contributes to the Government's overall relief and rehabilitation program for the conflict-affected areas of the Northern and Eastern provinces, which make up almost one third of Sri Lanka's area and contain about 10% of its total population. The Project will focus on essential economic and social infrastructure and address basic needs in the conflict-affected areas through health, education, agriculture, community, and income generation subprojects. Restoration activities will focus on medium-scale subprojects designed to bridge community development with broader district-level improvements.",Informal/semi-formal financial intermediaries,Yes,0.990046441555023
2020001752,North East Community Restoration and Development - Extension Project,NORTH EAST COMMUNITY RESTORATION AND DEVELOPMENT - EXTENSION PROJECT,"The Project contributes to the Government's overall relief and rehabilitation program for the conflict-affected areas of the Northern and Eastern provinces, which make up almost one third of Sri Lanka's area and contain about 10% of its total population. The Project will focus on essential economic and social infrastructure and address basic needs in the conflict-affected areas through health, education, agriculture, community, and income generation subprojects. Restoration activities will focus on medium-scale subprojects designed to bridge community development with broader district-level improvements.",Agricultural policy and administrative management,Yes,0.990046441555023
2017000647,Transboundary Water Management (TWM) programme in SADC,TRANSBOUNDARY WATER MANAGEMENT (TWM) PROGRAMME IN SADC,"The project will support countries in Southern Africa to manage their shared water resources, thereby helping 2-3 million poor people to better cope with the impacts of existing climate variability and climate change (especially floods and drought). It will do this by improving assessment and planning concerning these resources, and  designing and building water infrastructure such as irrigation schemes, water supply or hydropower schemes. This will help poor and vulnerable people gain access to clean and safe water, produce a predictable agricultural yield and store water for when it is needed during the dry months of the year. The programme will also help countries to communicate hydrological data between themselves – thus providing downstream countries with advance notice of floods and enabling countries to optimise how much water is stored in each country to ensure each has enough to meet their basic requirements.",Water sector policy and administrative management,Yes,0.990019202232361
2017000647,Transboundary Water Management (TWM) programme in SADC,TRANSBOUNDARY WATER MANAGEMENT (TWM) PROGRAMME IN SADC,"The project will support countries in Southern Africa to manage their shared water resources, thereby helping 2-3 million poor people to better cope with the impacts of existing climate variability and climate change (especially floods and drought). It will do this by improving assessment and planning concerning these resources, and  designing and building water infrastructure such as irrigation schemes, water supply or hydropower schemes. This will help poor and vulnerable people gain access to clean and safe water, produce a predictable agricultural yield and store water for when it is needed during the dry months of the year. The programme will also help countries to communicate hydrological data between themselves – thus providing downstream countries with advance notice of floods and enabling countries to optimise how much water is stored in each country to ensure each has enough to meet their basic requirements.",River basins development,Yes,0.990019202232361
2017000647,Transboundary Water Management (TWM) programme in SADC,TRANSBOUNDARY WATER MANAGEMENT (TWM) PROGRAMME IN SADC,"The project will support countries in Southern Africa to manage their shared water resources, thereby helping 2-3 million poor people to better cope with the impacts of existing climate variability and climate change (especially floods and drought). It will do this by improving assessment and planning concerning these resources, and  designing and building water infrastructure such as irrigation schemes, water supply or hydropower schemes. This will help poor and vulnerable people gain access to clean and safe water, produce a predictable agricultural yield and store water for when it is needed during the dry months of the year. The programme will also help countries to communicate hydrological data between themselves – thus providing downstream countries with advance notice of floods and enabling countries to optimise how much water is stored in each country to ensure each has enough to meet their basic requirements.",Environmental policy and administrative management,Yes,0.990019202232361
2019007191-1,Improvement of the protection and early warning system for Handicapped People in Zarqa Jordan,IMPROVEMENT OF THE PROTECTION AND EARLY WARNING SYSTEM FOR HANDICAPPED PEOPLE IN ZARQA JORDAN,"Título completo del proyecto: ?Mejora del sistema de protección y alerta temprana dirigido a las Personas con Discapacidad, Zarqa, Jordania. :: Este proyecto tiene por objetivo reforzar los servicios del Centro de Rehabilitación de Base Comunitaria creado para la atención de personas con discapacidad desplazadas de Siria y población jordana en situación de vulnerabilidad. Se propone la prolongación de los servicios terapéuticos, para aumentar el grado de autonomía de las personas con discapacidad, complementando así el resto de las terapias que ya están recibiendo, al tiempo que se trabaja la sensibilización a nivel comunitario con el fin a promover el acceso a derechos favoreciendo la inclusión de las personas con discapacidad en la comunidad. Así mismo se pretende la prevención de la violencia de género y sexual, mediante un sistema de alerta temprana.A través de su equipo de profesionales locales, el Centro ofrecerá a las personas con discapacidad refugiadas de Siria y jordanas en situación de vulnerabilidad apoyo psico-social, sesiones de fisioterapia, logopedia y terapia ocupacional.",Medical services,Yes,0.98999011516571
2020001618,Emergency Restoration of Yavan Water Conveyance System,EMERGENCY RESTORATION OF YAVAN WATER CONVEYANCE SYSTEM,"The Project will restore the water conveyance system in Gozimalik, Khodzhamaston, and Yavan rayons (districts) of Khatlon Region. The system was damaged in May 2001 by an earthquake that disrupted water supplies to 56,000 people and 65,000 livestock. In addition, irrigation water supplies to 11,724 hectares of arable land were disrupted. About 90 percent of the people served by the system live below the poverty line. The system was completed in 1968, and consists of a tunnel, an open canal of about 28 kilometers (km), and three inverted siphons with a total length of about 3 km that convey water through three valleys. The earthquake damaged one siphon, disrupting the water supply. The Government agencies took immediate action and within a month had laid temporary pipelines partly restoring water supply. The Project will restore water supply by installing permanent replacement works, and rehabilitate facilities that pose a threat, thus safeguarding against failure risks. The project works include construction of bypass canals for two siphons, replacement of the third for which topography does not allow construction of a bypass canal, and some works on the main canal and tunnel that are necessary for safe operation of the system",Basic drinking water supply,Yes,0.989985346794128
2019005412-1,Reinforcing the resilience capacity and management for the efficient response to natural disasters in the sector of Ccocha-Quiscapampa,REINFORCING THE RESILIENCE CAPACITY AND MANAGEMENT FOR THE EFFICIENT RESPONSE TO NATURAL DISASTERS IN THE SECTOR OF CCOCHA-QUISCAPAMPA,"Título completo del proyecto: Fortalecimiento de la capacidad de resiliencia y gestión para la respuesta eficaz ante desastres naturales en el sector de Ccocha-Quiscapampa, comunidad de Ccocha, distrito de Curahuasi, Abancay, Apurímac ::",Agricultural development,Yes,0.989983081817627
2020005861,Provision of Safe and Nurturing Learning Environments for Conflict-Affected Girls and Boys in Iraq to Complete Their Education,PROVISION OF SAFE AND NURTURING LEARNING ENVIRONMENTS FOR CONFLICT-AFFECTED GIRLS AND BOYS IN IRAQ TO COMPLETE THEIR EDUCATION,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [Catholic Relief Services]",Material relief assistance and services,Yes,0.989945828914642
2020007816,International Disaster,INTERNATIONAL DISASTER,International Disaster Assistance,Material relief assistance and services,Yes,0.989942312240601
2020002804,Emergency food assistance,EMERGENCY FOOD ASSISTANCE,Emergency food assistance,Emergency food assistance,Yes,0.989892363548279
2020017322,USAID/OFDA Grant for Somalia/Complex Emergency,USAID/OFDA GRANT FOR SOMALIA/COMPLEX EMERGENCY,"WASH, AG/FS, Nutrition and Health Services for drought and conflict-affected populations in Somalia.",Relief co-ordination and support services,Yes,0.989873886108398
2020007312,More and Quality jobs are created through better policies and frameworks and strengthened labour market information systems,MORE AND QUALITY JOBS ARE CREATED THROUGH BETTER POLICIES AND FRAMEWORKS AND STRENGTHENED LABOUR MARKET INFORMATION SYSTEMS,"This project is part of the ILO Flagship Programme on Jobs for Peace and Resilience and is based on the Employment and Decent Work for Peace and Resilience Recommendation, 2017 (No. 205). It builds on consultations with the ILO tripartite constituents and conclusions of the ILO's Governing Body to continue the efforts for the elimination of forced labour. The project will build on, complement and expand on previous and ongoing ILO development cooperation projects in the three conflict affected Shan, Mon and Rakhine States in Myanmar. It will assist the Government, the social partners and other stakeholders in supporting the peace process by developing effective models and strategies for decent job creation and national reconciliation through employment-intensive investment approaches and models, with a focus on ethnic groups in vulnerable situations and young people in rural areas. The project will contribute to the adoption and implementation of evidence-based conflict-sensitive job creation strategies and to increased engagement of duty bearers in the promotion and adoption of decent work practice in lieu of forced labour. This project contributes to the country's efforts to advance towards the attainment of SDG target 8.2 (Achieve higher level of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors).","Facilitation of orderly, safe, regular and responsible migration and mobili",Yes,0.989859044551849
2018005653-1,Enhancing the Right to Food and a Quality Education for minors in the Grand Anse province,ENHANCING THE RIGHT TO FOOD AND A QUALITY EDUCATION FOR MINORS IN THE GRAND ANSE PROVINCE,"Título completo del proyecto: Potenciado el Derecho a la Alimentación y a una Educación de calidad para los menores de la provincia Grand?Anse. :: Partiendo del contexto de ayuda humanitaria generado por el Huracán Mathew en el año 2016, se busca dar respuesta a la situación de crisis de la manera siguiente:  I. Promoviendo el Derecho a la Educación    a) La facilitación del acceso al estudio de 108 alumnas y alumnos de la escuela    Alexandre Dumas,    b) Colaborado en la integración de profesorado en la escuela    c) Adquisición de material escolar indispensable para el normal funcionamiento de la escuela.  II. Promoviendo la seguridad alimentaria    d) Ofreciendo a 108 alumnas y alumnos de la escuela secundaria una comida al día.",Material relief assistance and services,Yes,0.989852726459503
2020004295-1,2020 EKHU 08 PROGRAM OF SCHOOL BREAKFAST GUARANTEEING NUTRITIONAL SUPPORT FOR GROUPS IN A VULNERABLE SITUATION OF THE REFUGEE POPULATION,2020 EKHU 08 PROGRAM OF SCHOOL BREAKFAST GUARANTEEING NUTRITIONAL SUPPORT FOR GROUPS IN A VULNERABLE SITUATION OF THE REFUGEE POPULATION,"Título completo del proyecto: 2020-EKHU-08 PROGRAMA DE DESAYUNOS ESCOLARES, GARANTIZANDO EL APOYO NUTRICIONAL A LOS GRUPOS EN SITUACIÓN DE MAYOR VULNERABILIDAD DE LA POBLACIÓN REFUGIADA SAHARAUI :: Los campamentos de refugiados/as saharauis de Tinduf, pese a encontrarse en territorio argelino, son administrados por la República Árabe Saharaui Democrática (RASD), estado creado en el exilio y que administra, además de los campamentos mencionados, alrededor de un 30% del territorio no autónomo del Sahara Occidental.El entorno natural del desierto con temperaturas extremas que superan los 50 grados en verano y la situación política de los campamentos, limitan las oportunidades de empleo y las actividades generadoras de ingresos, haciendo que la población refugiada dependa en gran medida de la asistencia humanitaria externa. Esta dependencia se ha visto agravada desde el año 2015 con la reducción del actual nivel de financiamiento en el reparto de alimentos: en diciembre de 2015 se dio una ruptura del stock de la leche que era distribuida por el PMA en las guarderías de los campamentos, lo que supuso una merma considerable en la ingesta de nutrientes de los niños y niñas de estos centros. En octubre de 2016 el PMA se vio obligado a suspender parte de su asistencia alimentaria, debido al déficit de financiación y, de nuevo, el 15 de mayo de 2017 el PMA tuvo que detener la distribución de productos nutritivos especializados para la prevención y el tratamiento de la anemia, el retraso del crecimiento y la malnutrición entre miles de madres embarazadas, lactantes y sus hijos pequeños. El principal obstáculo para los agentes humanitarios sigue siendo la escasez de financiación, lo cual se teme se vea incrementado ante la actual pandemia de Covid, todo lo cual tiene severas consecuencias, sobre todo, en colectivos altamente vulnerables como la infancia: en 2019 el 50% de los niños/as menores de 5 años tenía anemia, 28% malnutrición crónica y un 8% padecía desnutrición aguda. En este contexto el Programa de Desayunos Escolares entrega durante 9 meses a niñas/os de entre 3 y 6 años los valores energéticos y nutricionales necesarios para su completo desarrollo físico e intelectual. La población beneficiaria es de 7.415 niñas/os de entre 3 y 6 años y el objetivo es ?Garantizar el correcto funcionamiento del Programa de Desayunos Escolares en 24 guarderías de los campamentos de refugiados saharauis?.",Human rights,Yes,0.989841997623444
2020016567,Gaza 2020: Health Matters,GAZA 2020: HEALTH MATTERS,The Health Matters Project aims to sustain the lives of conflict-affected Palestinians in Gaza. The project works with NGOs and the private sector to increase access to essential and emergency health services for vulnerable communities.,Material relief assistance and services,Yes,0.989804744720459
2020017304,USAID/OFDA Grant for Nigeria/Complex Emergency,USAID/OFDA GRANT FOR NIGERIA/COMPLEX EMERGENCY,Basic Award to Improve information management for response in northeast Nigeria,Material relief assistance and services,Yes,0.989800274372101
2020017327,USAID/OFDA Grant for South Sudan/Complex Emergency,USAID/OFDA GRANT FOR SOUTH SUDAN/COMPLEX EMERGENCY,"Provision of protection assistance to save lives, alleviate suffering and contribute to a protective environment in South Sudan",Relief co-ordination and support services,Yes,0.989741921424866
2020000417,Danish Refugee Council - NGO call Sahel - 2020-2023,DANISH REFUGEE COUNCIL - NGO CALL SAHEL - 2020-2023,Danish Refugee Council - NGO call Sahel - 2020-2023 - This project will promote long-term inclusive solutions for displaced populations and host communities in Liptako-Gourma across the humanitarian-development-peace nexus.,Social Protection,Yes,0.989725768566132
2020005477,Elagnoul - 'safely Back in Casamance',ELAGNOUL - 'SAFELY BACK IN CASAMANCE',"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [Catholic Relief Services]",Material relief assistance and services,Yes,0.989715158939362
2020008001,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020009714,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020007999,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020007992,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008014,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008009,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008011,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Emergency food assistance,Yes,0.989693582057953
2020008018,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008019,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Emergency food assistance,Yes,0.989693582057953
2020008027,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Emergency food assistance,Yes,0.989693582057953
2020008002,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020017636,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020015531,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008423,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008428,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008430,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Emergency food assistance,Yes,0.989693582057953
2020007997,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008029,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020015532,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020015533,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008028,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008015,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008004,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Food assistance,Yes,0.989693582057953
2020008427,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008022,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008010B,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Emergency food assistance,Yes,0.989693582057953
2020008422,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008030,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008010A,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020009713,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020008016,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
2020007998,Crisis Assistance and Recovery,CRISIS ASSISTANCE AND RECOVERY,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",Material relief assistance and services,Yes,0.989693582057953
