crs_id,project_title,short_description,long_description,purpose_name,PAF determination,PAF confidence ML
2018C3017972,"Programme d'appui à la résilience des populations vulnérables aux risques de catastrophe (PRRC) – Burundi, Niger, RDC  - RDC","PROGRAMME D'APPUI À LA RÉSILIENCE DES POPULATIONS VULNÉRABLES AUX RISQUES DE CATASTROPHE (PRRC) – BURUNDI, NIGER, RDC  - RDC","General description:  La RDC continue de faire face à une crise humanitaire complexe et prolongée. Des décennies de chocs successifs ont intensifié les besoins humanitaires et la vulnérabilité de la population. Celle-ci doit faire face aux conséquences des violences et conflits, ainsi qu'à des épidémies récurrentes, engendrant malnutrition et insécurité alimentaire. 7,5 millions de Congolais, dont 1,6 million de personnes déplacées, ont besoin d'une aide humanitaire d'urgence en 2016, principalement dans le nord et l'Est du pays. Les territoires de Lisala et Lolo, visés par le programme proposé, ont une pluviométrie importante de par leur position géographique (zone équatoriale) et subissent fréquemment les phénomènes d'érosion et d'inondations. Les effets de ces phénomènes naturels accentuent davantage la vulnérabilité des populations, en particulier celles qui se trouvent en milieu rural. Les inondations du dernier trimestre de 2015 ont touché environ 500.000 personnes dans le bassin du fleuve Congo, dont la province de la Mongala qui comprend Lisala et Lolo. -- General purpose : RDC : Augmenter la résilience des populations vulnérables par le renforcement de leurs capacités en matière de préparation et d'atténuation de l'impact des risques des catastrophes.  -- Specific purpose : Renforcer la capacité des communautés locales à limiter les impacts négatifs des inondations et des érosions sur les populations et leur milieu de vie. --",Multi-hazard response preparedness,Review,0.0226808078587055
2017061310A,UNDP Zimbabwe Resilience Building Fund 2017 - 2021,UNDP ZIMBABWE RESILIENCE BUILDING FUND 2017 - 2021,"The ZRBF aims to increase the resilience of households and communities in Zimbabwe experiencing poverty and extreme poverty and food insecurity, primarily at the rural level, with a strong focus of gender equality and the integration of women and youths in the programme. Additionally, the programme will aim to target a minimum of 800 000 individuals and communities particularly vulnerable to the impacts of climatic change. It must be noted that the ZRBF, with gender equality at the heart of its programming will aim to target a minimum of 400 000 women in its programming.The expected results for the ZRBF, with the funding available as per 2015, is to enhance food security and livelihood diversification strategies of targeted communities that increase resilience to recurrent stresses/shocks. More specifically the ZRBF is expected to: • Increase effective evidence based institutional, legislative and policy frameworks in place at national and sub-national levels for resilience • Increase the absorptive, adaptive and transformative capacities to face shocks and the effects of climate change for approximately 800,000 people in vulnerable communities frequently exposed to multiple hazards in a total of estimated 20 of Zimbabwe's 59 rural districts. • Improved protection of household and community assets and decrease in annual economic losses due to effects of hazards and climate change • A crisis modifier that can provide early warning and early action to reduce the impact of climate induced shocks in place for the Fund. (With the new planned budget allocation, a substantial increase in the target number of beneficiaries is estimated. While it is planned that 10-25% of programmable funds will be allocated to this result area, final beneficiaries number will be subject to further needs assessment and also based on the nature of the shocks/crises and scope of the planned response.)",Rural development,Review,0.0198608189821243
20172004080001,Caribbean Disaster Risk Management Program - Knowledge Sharing/Programme de gestion des risques liés aux catastrophes dans les Caraïbes - Partage de connaissances,CARIBBEAN DISASTER RISK MANAGEMENT PROGRAM - KNOWLEDGE SHARING/PROGRAMME DE GESTION DES RISQUES LIÉS AUX CATASTROPHES DANS LES CARAÏBES - PARTAGE DE,"This project is a component of the Caribbean Disaster Risk Management Program, which seeks to increase the capacity of national governments and local communities in the Caribbean to respond to and manage natural disasters such as hurricanes and floods and to reduce their impact on the people of the region.Specifically, this project seeks to generate, manage and share knowledge of comprehensive disaster management to inform the decision-making of governments, local communities and the private sector in the Caribbean. To do this, the project establishes an effective and collaborative mechanism for managing and sharing knowledge on comprehensive disaster management.Key activities include: (1) developing case studies on successful disaster risk reduction practices, (2) establishing a database of disaster events in the Caribbean, (3) organizing staff and student exchanges, and (4) developing online courses on comprehensive disaster management for business and the private sector.This project is part of Canada's commitment to climate change action in developing countries.It is implemented by the Disaster Risk Reduction Centre of the Institute for Sustainable Development at the University of West Indies. / Ce projet est l'un des volets d'un Programme de gestion des risques liés aux catastrophes dans les Caraïbes, qui vise à améliorer la capacité des gouvernements nationaux et des collectivités locales à intervenir lorsque surviennent des catastrophes naturelles, comme les ouragans et les inondations, à gérer ces catastrophes et à en réduire les répercussions sur les habitants de la région.En particulier, ce projet vise à générer, à gérer et à diffuser des connaissances au sujet de la gestion globale des catastrophes en vue d'éclairer la prise de décision des gouvernements, des collectivités locales et du secteur privé dans les Caraïbes. Pour ce faire, le Centre de réduction des risques de catastrophes de l'Institut international du développement durable (University of West Indies) cherche à mettre en place un mécanisme de collaboration qui permettrait efficacement de gérer et de diffuser les connaissances en la matière.Les principales activités comprennent : 1) réalisation d'études de cas sur les pratiques éprouvées au chapitre de la réduction des risques de catastrophe, 2) création d'une base de données sur les catastrophes dans les Caraïbes, 3) organisation d'échanges de professeurs et d'étudiants, 4) mise au point de cours en ligne sur la gestion globale des catastrophes pour les entreprises et le secteur privé.",Multi-hazard response preparedness,Review,0.0180530827492476
20172004080001,Caribbean Disaster Risk Management Program - Knowledge Sharing/Programme de gestion des risques liés aux catastrophes dans les Caraïbes - Partage de connaissances,CARIBBEAN DISASTER RISK MANAGEMENT PROGRAM - KNOWLEDGE SHARING/PROGRAMME DE GESTION DES RISQUES LIÉS AUX CATASTROPHES DANS LES CARAÏBES - PARTAGE DE,"This project is a component of the Caribbean Disaster Risk Management Program, which seeks to increase the capacity of national governments and local communities in the Caribbean to respond to and manage natural disasters such as hurricanes and floods and to reduce their impact on the people of the region.Specifically, this project seeks to generate, manage and share knowledge of comprehensive disaster management to inform the decision-making of governments, local communities and the private sector in the Caribbean. To do this, the project establishes an effective and collaborative mechanism for managing and sharing knowledge on comprehensive disaster management.Key activities include: (1) developing case studies on successful disaster risk reduction practices, (2) establishing a database of disaster events in the Caribbean, (3) organizing staff and student exchanges, and (4) developing online courses on comprehensive disaster management for business and the private sector.This project is part of Canada's commitment to climate change action in developing countries.It is implemented by the Disaster Risk Reduction Centre of the Institute for Sustainable Development at the University of West Indies. / Ce projet est l'un des volets d'un Programme de gestion des risques liés aux catastrophes dans les Caraïbes, qui vise à améliorer la capacité des gouvernements nationaux et des collectivités locales à intervenir lorsque surviennent des catastrophes naturelles, comme les ouragans et les inondations, à gérer ces catastrophes et à en réduire les répercussions sur les habitants de la région.En particulier, ce projet vise à générer, à gérer et à diffuser des connaissances au sujet de la gestion globale des catastrophes en vue d'éclairer la prise de décision des gouvernements, des collectivités locales et du secteur privé dans les Caraïbes. Pour ce faire, le Centre de réduction des risques de catastrophes de l'Institut international du développement durable (University of West Indies) cherche à mettre en place un mécanisme de collaboration qui permettrait efficacement de gérer et de diffuser les connaissances en la matière.Les principales activités comprennent : 1) réalisation d'études de cas sur les pratiques éprouvées au chapitre de la réduction des risques de catastrophe, 2) création d'une base de données sur les catastrophes dans les Caraïbes, 3) organisation d'échanges de professeurs et d'étudiants, 4) mise au point de cours en ligne sur la gestion globale des catastrophes pour les entreprises et le secteur privé.",Environmental education/training,Review,0.0180530827492476
20172015740001,Enhancing Community Security and Access to Justice in Lebanese Host Communities/Améliorer la sécurité communautaire et l'accès à la justice dans les communautés d'accueil au Liban,ENHANCING COMMUNITY SECURITY AND ACCESS TO JUSTICE IN LEBANESE HOST COMMUNITIES/AMÉLIORER LA SÉCURITÉ COMMUNAUTAIRE ET L'ACCÈS À LA JUSTICE DANS LES,"This project aims to help Lebanese authorities provide basic security and justice services in host communities. Lebanese municipalities are the primary line of response to the Syrian refugee crisis despite being very under-resourced to provide the services they are expected to deliver. In host communities, many people rely on informal mechanisms to resolve conflict, and those with little social capital, such as women, youth, and refugees may avoid claiming their rights altogether, leaving grievances unaddressed.Project activities include: (1) strengthening the municipal police force, (2) developing an early warning and early response mechanism to monitor and respond to tensions in host communities, and (3) providing legal aid to vulnerable people, especially women. The project also promotes measures to increase the number of female municipal police officers and sensitize both the judicial and municipal police to issues of violence against women. / Ce projet vise à aider les autorités libanaises à fournir des services de sécurité et de justice de base dans les collectivités d'accueil. Les municipalités libanaises sont la principale ligne de réponse à la crise des réfugiés syriens, malgré le fait qu'elles manquent de ressources pour fournir les services qu'ils devraient fournir. Dans les collectivités d'accueil, de nombreuses personnes comptent sur des mécanismes informels pour résoudre des conflits, et ceux qui ont peu de capital social, comme les femmes, les jeunes et les réfugiés, renoncent souvent à réclamer faire valoir leurs droits, ce qui laisse leurs griefs non résolus.Les activités du projet comprennent les suivantes : 1) le renforcement des forces de police municipales, 2) la mise en place d'un mécanisme d'alerte et de réponse précoces pour surveiller les tensions dans les collectivités d'accueil et y remédier, 3) de l'aide juridique pour les personnes vulnérables, en particulier pour les femmes. Le projet favorise également des mesures visant à accroître le nombre de femmes au sein des forces de police municipales et à sensibiliser à la fois la police judiciaire et municipale aux problèmes de violence envers les femmes.","Civilian peace-building, conflict prevention and resolution",Review,0.0141801219433546
2018021160A,Generating Anticipatory Measures for Better Utilization of Tropical Peatlands (GAMBUT),GENERATING ANTICIPATORY MEASURES FOR BETTER UTILIZATION OF TROPICAL PEATLANDS (GAMBUT),"The Generating Anticipatory Measures for Better Utilization of Tropical Peat lands (GAMBUT) is a $2 million USAID/Indonesia project designed to systematically reduce and mitigate peat fires. USAID is working in partnership with the United Nations Office for REDD+ Coordination in Indonesia (UNORCID). The project will work to reduce the number of burning fires, or 'hotspots', and consequently, reduced haze impacts and greenhouse gas emissions from those areas. The project will use the Sustainable Landscapes indicators on GHG reductions, as well as increased number of institutions with improved capacity to reduce emission.~",Multi-hazard response preparedness,Review,0.012372225522995
2018021160B,Generating Anticipatory Measures for Better Utilization of Tropical Peatlands (GAMBUT),GENERATING ANTICIPATORY MEASURES FOR BETTER UTILIZATION OF TROPICAL PEATLANDS (GAMBUT),"The Generating Anticipatory Measures for Better Utilization of Tropical Peat lands (GAMBUT) is a $2 million USAID/Indonesia project designed to systematically reduce and mitigate peat fires. USAID is working in partnership with the United Nations Office for REDD+ Coordination in Indonesia (UNORCID). The project will work to reduce the number of burning fires, or 'hotspots', and consequently, reduced haze impacts and greenhouse gas emissions from those areas. The project will use the Sustainable Landscapes indicators on GHG reductions, as well as increased number of institutions with improved capacity to reduce emission.~",Multi-hazard response preparedness,Review,0.012372225522995
2018000673,Risk mapping South department UNDP,RISK MAPPING SOUTH DEPARTMENT UNDP,Improved technical competence to local decision makers in risk reduction in the South department and a developed risk mapping for use of institutions and local actors.,Disaster Risk Reduction,Review,0.0122940391302109
20182002740001,South Sudan - Common Humanitarian Fund - UNDP 2018/Soudan du Sud - Fonds humanitaire commun - PNUD 2018,SOUTH SUDAN - COMMON HUMANITARIAN FUND - UNDP 2018/SOUDAN DU SUD - FONDS HUMANITAIRE COMMUN - PNUD 2018,"As of March 2018, an estimated 7 million people across South Sudan are in need of humanitarian assistance and protection across the country as a result of armed conflict, food insecurity, malnutrition, economic decline, and disease. Approximately 1.9 million people are internally displaced within South Sudan and over 2.4 million South Sudanese have sought protection in neighbouring countries. An estimated 5.1 million people are currently severely food insecure, with malnutrition rates over emergency thresholds. Outbreaks of communicable diseases have strained an already overwhelmed health system. Humanitarian access remains restricted in many conflict areas and large numbers of people are accessible only by air drops.With GAC's support, the South Sudan Common Humanitarian Fund is providing timely allocations to national and international NGOs and United Nations agencies to meet critical humanitarian needs of people throughout the country. The Fund is managed by the United Nations Development Program (UNDP) Multi-Partner Trust Fund Office. Support to the Fund is helping to achieve its objectives, including: (1) promoting early action and response to reduce loss of life, (2) enhancing response to time-critical humanitarian requirements, and (3) strengthening core elements of humanitarian response in underfunded crises. / En mars 2018, on estime que 7 millions de personnes dans le Soudan du Sud ont besoin d'aide humanitaire et de protection dans tout le pays en raison du conflit armé, de l'insécurité alimentaire, de la malnutrition, du déclin économique et des maladies. Environ 1,9 million de personnes sont déplacées et plus de 2,4 millions de Soudanais du Sud ont cherché refuge dans les pays voisins. On estime que 5,1 millions de personnes souffrent actuellement d'une grave insécurité alimentaire, les taux de malnutrition dépassant les seuils d'urgence. Les épidémies de maladies transmissibles ont mis à rude épreuve un système de santé déjà débordé. L'accès humanitaire reste limité dans de nombreuses zones de conflit et un grand nombre de personnes ne sont accessibles que par largage.Avec l'aide d'AMC, le Fonds humanitaire commun pour le Soudan du Sud fournit des allocations en temps opportun aux organisations non-gouvernementales (ONG) nationales et internationales ainsi qu'aux agences des Nations Unies pour aborder certains des besoins humanitaires les plus criants en Sudan du Sud. Le Fonds est géré par le Bureau du Fonds d'affectation spéciale multipartenaires du Programme des Nations Unies pour le développement (PNUD). L'appui au Fonds contribue à la réalisation de ses objectifs, notamment : (1) promouvoir une action et une réponse rapides pour réduire les pertes en vies humaines , (2) améliorer la réponse aux besoins humanitaires urgents , et (3) renforcer les éléments essentiels de la réponse humanitaire dans les crises sous-financées.",Material relief assistance and services,Review,0.0112802907824516
20180C2923,Open source App for Community Based Surveillance by local humanitarian actors au Sénégal et Sahel - PJ/2018/12,OPEN SOURCE APP FOR COMMUNITY BASED SURVEILLANCE BY LOCAL HUMANITARIAN ACTORS AU SÉNÉGAL ET SAHEL - PJ/2018/12,"General description:  Les systèmes CBS sont un moyen simplifié d'utiliser la technologie mobile disponible pour suivre des évènements inhabituels à un niveau local et servir d'intermédiaire pour la surveillance communautaire de santé plus   officielle   qui est mise en place par les pouvoirs publics. Vu les besoins de renforcement de ces systèmes de surveillance communautaire au Sénégal et dans la région au Sahel (voir point précédent), la CRB propose le projet   Open source App for Community Based Surveillance by local humanitarian actors  .Ce projet vise le développement d'une application pour la surveillance communautaire (application CBS), la mise en place de tests sur le terrain de cette application (au Sénégal) et sa préparation pour une mise à l'échelle de son utilisation (à la région du Sahel). Le projet sera mis en œuvre par un consortium réunissant la CRB et la Croix-Rouge norvégienne (NorCross).L'application CBS (il s'agit d'une plateforme qui centralisera et traitera l'information, et non d'une application à télécharger) tend à renforcer la capacité des acteurs humanitaires locaux à détecter, signaler et répondre aux urgences humanitaires. Grâce à cette application, la détection des urgences humanitaires sera plus rapide et améliorée, ce qui permettra à la réponse humanitaire de se déclencher plus tôt et d'être mieux adaptée aux besoins. L'application CBS met un outil innovant entre les mains des acteurs locaux pour leur permettre de jouer un rôle clé dans la protection de leurs communautés contre les dangers.Au Sénégal, l'application CBS complétera et renforcera les efforts actuels pour améliorer la surveillance de la santé. En effet, la forte présence de la Croix-Rouge sénégalaise dans le pays permettra d'introduire dans le système, des données de surveillance provenant des sous-districts. En outre, l'application CBS permettra de combler les lacunes possibles ou de perturbation de la plateforme DHIS mise en place par le Ministère de la Santé et l'Action sociale (voir ci-dessus) et donc d'assurer une intégration significative de l'application CBS dans les mécanismes de surveillance existants../... -- General purpose : La réponse humanitaire locale est plus rapide et mieux adaptée aux besoins, sur la base d'un système de surveillance communautaire innovant et ouvert à tous (open source). -- Specific purpose : Ce projet a pour objectif spécifique de permettre et d'améliorer les processus d'alerte précoce (early warning) et de réponse rapide (early response) des acteurs humanitaires locaux en se basant sur un système numérique à grande échelle de surveillance communautaire. --",Material relief assistance and services,Review,0.011118121445179
2018000744,TC Gita Post Disaster Recovery,TC GITA POST DISASTER RECOVERY,1. Facilitate South-South cooperation engagement to Tonga from Fiji and Solomon Islands.2. Support development of  Disaster Recovery Framework (DRF) to guide long-term recovery and rehabilitation work.,Multi-hazard response preparedness,Review,0.00421054661273956
2018001214006,Preparedness for response and early action in Malawi,PREPAREDNESS FOR RESPONSE AND EARLY ACTION IN MALAWI,Preparedness for response and early action in Malawi,Multi-hazard response preparedness,Review,0.00378350331448019
2009011475.0,Peru First Progrmmatic Environmental Development Policy Loan /DDO,PERU FIRST PROGRMMATIC ENVIRONMENTAL DEVELOPMENT POLICY LOAN /DDO,"",Health policy and administrative management,Review,0.00370535347610712
2009011478.0,Peru First Progrmmatic Environmental Development Policy Loan /DDO,PERU FIRST PROGRMMATIC ENVIRONMENTAL DEVELOPMENT POLICY LOAN /DDO,"",Mineral prospection and exploration,Review,0.00370535347610712
2009011477.0,Peru First Progrmmatic Environmental Development Policy Loan /DDO,PERU FIRST PROGRMMATIC ENVIRONMENTAL DEVELOPMENT POLICY LOAN /DDO,"",Mineral/mining policy and administrative management,Review,0.00370535347610712
"",Peru First Progrmmatic Environmental Development Policy Loan /DDO,PERU FIRST PROGRMMATIC ENVIRONMENTAL DEVELOPMENT POLICY LOAN /DDO,"",Environmental policy and administrative management,Review,0.00370535347610712
"",Peru First Progrmmatic Environmental Development Policy Loan /DDO,PERU FIRST PROGRMMATIC ENVIRONMENTAL DEVELOPMENT POLICY LOAN /DDO,"",Fishing policy and administrative management,Review,0.00370535347610712
2018C3017970,"Programme d'appui à la résilience des populations vulnérables aux risques de catastrophe (PRRC) – Burundi, Niger, RDC  - BURUNDI","PROGRAMME D'APPUI À LA RÉSILIENCE DES POPULATIONS VULNÉRABLES AUX RISQUES DE CATASTROPHE (PRRC) – BURUNDI, NIGER, RDC  - BURUNDI","General description:  Depuis 2015, le Burundi fait face à une crise politique et sécuritaire, caractérisée par une détérioration des conditions de vie des populations affectées. Les besoins humanitaires sont importants: environ 1,1 million de personnes ont besoin de protection et d'une assistance humanitaire immédiate, en ce compris un accès urgent aux services essentiels de base et à des moyens de subsistance. La détérioration des conditions socio-économiques, la réduction de l'accès aux services de base ainsi que les inondations localisées, ont créé de nouveaux besoins humanitaires et menacent davantage la sécurité et la dignité des personnes les plus vulnérables, en particulier les jeunes, les femmes et les enfants.La zone d'intervention proposée concerne 2 communes (Gitanga et Bukemba) de la province de Rutana, frontalière avec la Tanzanie.C'est l'une des provinces d'origine des nouveaux réfugiés burundais en Tanzanie, et elle accueille quelques milliers de déplacés internes en provenance d'autres provinces. Ces deux communes ont été touchées par des pluies diluviennes liées au phénomène El-Nino, en décembre 2015 et février 2016. Les conséquences de ces perturbations climatiques ont été accentuées par la déforestation dûe au manque de mécanismes de lutte antiérosive et de protection des sols, ainsi qu'à l'absence de préparation aux catastrophes au niveau local, ce qui a conduit à la destruction de cultures et d'infrastructures. La crise socio-politique que traverse le Burundi depuis mai 2015, ainsi que ces pluies dévastatrices, sont des facteurs aggravants de l'insécurité alimentaire chronique dans laquelle vivent les populations depuis de nombreuses années. -- General purpose : Burundi : Augmenter la résilience des populations vulnérables des Bassins-Versants de la rivière Musasa dans la Province de Rutana face aux risques de catastrophes. -- Specific purpose : Renforcer les capacités communautaires dans les communes de Bukemba et Gitanga en matière de préparation et d'atténuation aux risques de catastrophes  --",Multi-hazard response preparedness,Review,0.0035895137116313
"",OECS-Catastrophe Insurance,OECS-CATASTROPHE INSURANCE,"",Multi-hazard response preparedness,Review,0.00230635376647115
"",OECS-Catastrophe Insurance,OECS-CATASTROPHE INSURANCE,"",Multi-hazard response preparedness,Review,0.00230635376647115
"",OECS-Catastrophe Insurance,OECS-CATASTROPHE INSURANCE,"",Multi-hazard response preparedness,Review,0.00230635376647115
"",OECS-Catastrophe Insurance,OECS-CATASTROPHE INSURANCE,"",Multi-hazard response preparedness,Review,0.00230635376647115
2018600831,Climate Risk Finance for Susta,CLIMATE RISK FINANCE FOR SUSTA,The full pledge document is at formulation stage and approval Climate Risk Finance for Sustainable & Climate Resilient,Multi-hazard response preparedness,Review,0.00216960511170328
2018000787,Climate Risk Finance for Susta,CLIMATE RISK FINANCE FOR SUSTA,The full pledge document is at formulation stage and approval Climate Risk Finance for Sustainable & Climate Resilient,Environmental policy and administrative management,Review,0.00216960511170328
2018C3017971,"Programme d'appui à la résilience des populations vulnérables aux risques de catastrophe (PRRC) – Burundi, Niger, RDC  - NIGER","PROGRAMME D'APPUI À LA RÉSILIENCE DES POPULATIONS VULNÉRABLES AUX RISQUES DE CATASTROPHE (PRRC) – BURUNDI, NIGER, RDC  - NIGER","General description:  Au Niger, les besoins humanitaires demeurent immenses. Les crises alimentaires consécutives, l'extrême pauvreté, les déplacements de population et la rapide croissance démographique continuent d'éroder la résilience de la population. La situation s'est encore dégradée après février 2015, en raison des débordements du conflit au Nigéria et de l'augmentation du nombre de déplacés et de réfugiés dans la région de Diffa. On estime que 2,7 millions de personnes sont en situation d'insécurité alimentaire sévère et ont besoin d'une aide alimentaire d'urgence pour traverser la période de transition cette année. La région de Diffa est régulièrement sujette à des aléas climatiques, comme la sécheresse et les inondations, mais doit également faire face à un manque d'eau potable ainsi qu'à une situation sécuritaire préoccupante qui provoque d'importants déplacements de population depuis 2013. L'accumulations de ces catastrophes d'origines diverses, provoquent des pertes matérielles (récoltes ou stocks de vivres), la dégradation des conditions socio-économiques des populations et ont des conséquences désastreuses sur la situation sanitaire et alimentaire des habitants (épidémies, malnutrition, etc.). Depuis 2012, la région de Diffa accueille des déplacés du Nigeria qui fuient les multiples attaques de la secte Boko Haram, essentiellement dans sa partie Nord. Les réfugiés, retournés et déplacés internes s'élèvent actuellement à plus de 100.000 personnes et 460.000 personnes sont en insécurité alimentaire. -- General purpose : Niger : Augmenter la résilience des populations vulnérables par le renforcement de leurs capacités en matière de préparation et d'atténuation de l'impact des catastrophes.  -- Specific purpose : Renforcer les capacités des populations vulnérables à limiter les impacts négatifs de la sécheresse et des déplacements de population dus aux exactions de Boko Haram --",Multi-hazard response preparedness,Review,0.00209883111529052
20182007460001,DRC - Ebola Outbreak - WFP UNHAS - 2018/TBD,DRC - EBOLA OUTBREAK - WFP UNHAS - 2018/TBD,"May 2018 - A new outbreak of the Ebola virus disease was declared in Equateur province of the Democratic Republic of Congo (DRC) on May 8, 2018. Although it is too early to predict the trajectory of this outbreak, there are concerns regarding the containment and prevention of the virus as it has spread from three rural health zones to the provincial capital of Mbandaka, a large urban centre with national and international transportation routes, increasing the risk of it spreading further within the DRC and neighbouring countries. Based on lessons learned from the 2014 West Africa Ebola outbreak, an early response is required to help mitigate and contain the spread.With GAC's support, the United Nations Humanitarian Air Service (UNHAS) managed by the World Food Programme (WFP) is helping to reduce and control the spread of the Ebola virus in DRC by responding to the logistical needs of the humanitarian community. Project activities include: (1) supporting logistical systems, and (2) providing air support services to enable efficient and effective humanitarian response. / Mai 2018 - Un nouveau foyer de la maladie d'Ébola a été déclaré le 8 mai 2018 dans la province de l'Équateur de la République démocratique du Congo (RDC). Bien qu'il soit trop tôt pour prédire la trajectoire de cette flambée épidémique, des inquiétudes subsistent quant au confinement et à la prévention du virus qui s'est propagé de trois zones de santé rurales à la capitale provinciale de Mbandaka, un grand centre urbain doté de voies de transport nationales et internationales, augmentant ainsi le risque de propagation en RDC et dans les pays voisins. Sur la base des leçons tirées de l'épidémie d'Ébola en Afrique de l'Ouest en 2014, une réponse rapide est nécessaire pour aider à atténuer et à contenir la propagation.Avec l'appui du GAC, le service aérien humanitaire des Nations Unies (UNHAS) géré par le Programme alimentaire mondial (PAM) contribue à réduire et à contrôler la propagation du virus Ébola en RDC en répondant aux besoins logistiques de la communauté humanitaire. Les activités du projet comprennent : 1) soutenir les systèmes logistiques, 2) fournir les services d'appui aérien pour permettre une intervention humanitaire efficace et efficiente.",Relief co-ordination and support services,Review,0.00143872981425375
2018C3017872,"Programme Humanitaire 2016 au Soudan du Sud, au Burundi, en RDC, au Liban et dans les Territoires palestiniens occupés - PALESTINE","PROGRAMME HUMANITAIRE 2016 AU SOUDAN DU SUD, AU BURUNDI, EN RDC, AU LIBAN ET DANS LES TERRITOIRES PALESTINIENS OCCUPÉS - PALESTINE","General description:  Le blocus israélien de Gaza et l'occupation de la Cisjordanie ont conduit à une crise humanitaire prolongée pour la population palestinienne. Les restrictions imposées sur le commerce et l'accès aux ressources en Cisjordanie et dans la bande de Gaza continuent d'empêcher la reprise et la croissance durable de l'économie palestinienne. En conséquence, un tiers des ménages des Territoires palestiniens occupés souffrent d'insécurité alimentaire. L'insécurité alimentaire touche 57% des ménages dans la bande de Gaza, et 19 % en Cisjordanie. Après les combats de l'été 2014 à Gaza qui ont provoqué plus de 1.500 morts et plus de 2.000 blessés (pour la plupart des civils), des déplacements de population en masse et des destructions à grande échelle, la reconstruction n'est malheureusement pas encore effective. Une surpopulation des écoles et leur sous-financement chronique représentent un énorme risque pour la population, majoritairement très jeune. Les infrastructures de santé sont également soit détruites soit démunies de leur personnel, laissant la population sans un accès satisfaisant aux soins de santé primaires et secondaires.En Cisjordanie, les pratiques d'occupation d'Israël, particulièrement à travers l'expansion des colonies, ont des conséquences humanitaires néfastes, notamment en matière d'accès à la santé, à l'eau, à l'éducation et aux moyens de subsistance. -- General purpose : ?Répondre aux besoins alimentaires et améliorer la consommation et la diversité alimentaire des populations non-réfugiées les plus vulnérables (objectifs stratégiques 1 et 2),?Réduire les risques de catastrophe et renforcer la résilience aux chocs climatiques et économiques et aux conflits grâce à l'assistance alimentaire comprenant développement des actifs, formations, et renforcement des capacités (Objectif stratégique 3),?Soutenir les ménages pauvres à maintenir la scolarisation des enfants (Objectif stratégique 2), et,?Renforcer la capacité du gouvernement, en ligne avec son plan national de renforcement, y compris à travers la préparation aux urgences (Objectif stratégique 1), le soutien des programmes de protection sociale (Objectif stratégique 2), et le soutien de l'activité économique à travers le pouvoir d'achat du PAM (Objectif stratégique 3). -- Specific purpose : I.Palestine :- Répondre aux besoins alimentaires et améliorer la consommation et la diversité alimentaire des populations non-réfugiées les plus vulnérables (objectifs stratégiques 1 et 2),- Réduire les risques de catastrophe et renforcer la résilience aux chocs climatiques et économiques et aux conflits grâce à l'assistance alimentaire comprenant développement des actifs, formations, et renforcement des capacités (Objectif stratégique 3),- Soutenir les ménages pauvres à maintenir la scolarisation des enfants (Objectif stratégique 2), et,- Renforcer la capacité du gouvernement, en ligne avec son plan national de renforcement, y compris à travers la préparation aux urgences (O",Emergency food assistance,Review,0.00140379508957267
2015000354024,"ECHO/-HF/EDF/2015/01024 - El Nino 2016 - reducing immediate impacts and future humanitarian needs through smart preparedness and rist reduction, effec","ECHO/-HF/EDF/2015/01024 - EL NINO 2016 - REDUCING IMMEDIATE IMPACTS AND FUTURE HUMANITARIAN NEEDS THROUGH SMART PREPAREDNESS AND RIST REDUCTION, EFFEC","ECHO/-HF/EDF/2015/01024 - El Nino 2016 - reducing immediate impacts and future humanitarian needs through smart preparedness and rist reduction, effective early response",Disaster Risk Reduction,Review,0.00118146149907261
2018013994,Akimorikin (coming together) activity,AKIMORIKIN (COMING TOGETHER) ACTIVITY,"Akimorikin (coming together) activity, a conflict mitigation and management activity in the Karamoja region. Akimorikin will strengthen institutional capacity for effective Early Warning and Early Response in Karamoja. IRCs peace building program incorporates a strong gender dimension, contributing to the UNSCRs 1325 & 1820, and the Government of Uganda National Action Plan in support of these resolutions. The program objectives are achieved through strong partnerships with local Civil Society Organizations, government institutions and IGADs CEWERU in Uganda. IRCs peace building work covers the districts of Amudat, Nakapiripirit, Moroto, Napak and Kotido.","Civilian peace-building, conflict prevention and resolution",Review,0.00105698476545513
2018021468,Mitigating Electoral Violence through National Early Warning Systems (WANEP),MITIGATING ELECTORAL VIOLENCE THROUGH NATIONAL EARLY WARNING SYSTEMS (WANEP),"Mitigating Electoral Violence through National Early Warning Systems (WANEP) - West Africa Early Warning and Early Response Network (WARN). WARN is an integral of WANEPs overall conflict prevention mechanism. It works to enhance human security in West Africa by monitoring and reporting socio-political situations that could degenerate into violent and destructive conflicts. WARN informs policy makers on options for response on one hand and WANEPs response strategies on the other hand. The WARN programme of WANEP is the forerunner of the ECOWARN. WANEP is developing a National Early Warning System (NEWS) in all of its national networks to further strengthen ECOWARN by providing a more robust and grassroots information into the system. The programme (NEWS) is setting up community-based conflict monitoring systems with local monitors to produce conflict and peace assessment reports, early warning reports, and policy briefs which are widely disseminated to CSOs, governments, intergovernmental bodies, partners, and UN agencies.","Civilian peace-building, conflict prevention and resolution",Review,0.00103801174554974
